time_ms,site,sensor,value,unit,temp_C,hum_pct,press_hPa
209083,1,BME_PRESS,1010.802,hPa,25.95,63.88,1010.80
210427,1,MQ4_CH4,18.980,ppm,25.97,64.46,1010.80
210427,1,MQ136_H2S,2.009,ppm,25.97,64.46,1010.80
210427,1,MQ8_H2,0.050,ppm,25.97,64.46,1010.80
210427,1,MQ135_CO2,400.178,ppm,25.97,64.46,1010.80
210422,1,BME_TEMP,25.970,C,25.97,64.46,1010.80
210422,1,BME_HUM,64.455,%,25.97,64.46,1010.80
210422,1,BME_PRESS,1010.798,hPa,25.97,64.46,1010.80
211767,1,MQ4_CH4,18.999,ppm,25.96,64.10,1010.78
211767,1,MQ136_H2S,2.010,ppm,25.96,64.10,1010.78
211767,1,MQ8_H2,0.050,ppm,25.96,64.10,1010.78
211767,1,MQ135_CO2,400.179,ppm,25.96,64.10,1010.78
211762,1,BME_TEMP,25.960,C,25.96,64.10,1010.78
211762,1,BME_HUM,64.101,%,25.96,64.10,1010.78
211762,1,BME_PRESS,1010.778,hPa,25.96,64.10,1010.78
213105,1,MQ4_CH4,19.016,ppm,25.98,63.98,1010.80
213105,1,MQ136_H2S,2.011,ppm,25.98,63.98,1010.80
213105,1,MQ8_H2,0.050,ppm,25.98,63.98,1010.80
213105,1,MQ135_CO2,400.180,ppm,25.98,63.98,1010.80
213101,1,BME_TEMP,25.980,C,25.98,63.98,1010.80
213101,1,BME_HUM,63.979,%,25.98,63.98,1010.80
213101,1,BME_PRESS,1010.803,hPa,25.98,63.98,1010.80
214445,1,MQ4_CH4,19.032,ppm,25.98,63.92,1010.81
214445,1,MQ136_H2S,2.012,ppm,25.98,63.92,1010.81
214445,1,MQ8_H2,0.050,ppm,25.98,63.92,1010.81
214445,1,MQ135_CO2,400.180,ppm,25.98,63.92,1010.81
214439,1,BME_TEMP,25.980,C,25.98,63.92,1010.81
214439,1,BME_HUM,63.924,%,25.98,63.92,1010.81
214439,1,BME_PRESS,1010.809,hPa,25.98,63.92,1010.81
215784,1,MQ4_CH4,19.046,ppm,25.97,63.74,1010.79
215784,1,MQ136_H2S,2.010,ppm,25.97,63.74,1010.79
215784,1,MQ8_H2,0.050,ppm,25.97,63.74,1010.79
215784,1,MQ135_CO2,400.181,ppm,25.97,63.74,1010.79
215779,1,BME_TEMP,25.970,C,25.97,63.74,1010.79
215779,1,BME_HUM,63.741,%,25.97,63.74,1010.79
215779,1,BME_PRESS,1010.789,hPa,25.97,63.74,1010.79
217123,1,MQ4_CH4,19.058,ppm,25.99,64.08,1010.82
217123,1,MQ136_H2S,2.011,ppm,25.99,64.08,1010.82
217123,1,MQ8_H2,0.050,ppm,25.99,64.08,1010.82
217123,1,MQ135_CO2,400.180,ppm,25.99,64.08,1010.82
217118,1,BME_TEMP,25.990,C,25.99,64.08,1010.82
217118,1,BME_HUM,64.082,%,25.99,64.08,1010.82
217118,1,BME_PRESS,1010.824,hPa,25.99,64.08,1010.82
218462,1,MQ4_CH4,19.039,ppm,25.97,63.75,1010.81
