time_ms,site,sensor,value,unit,temp_C,hum_pct,press_hPa
259901,1,MQ4_CH4,0.156,ppm,18.96,55.38,1018.58
259901,1,MQ136_H2S,0.518,ppm,18.96,55.38,1018.58
259901,1,MQ8_H2,1.776,ppm,18.96,55.38,1018.58
259901,1,MQ135_CO2,401.249,ppm,18.96,55.38,1018.58
259896,1,BME_TEMP,18.960,C,18.96,55.38,1018.58
259896,1,BME_HUM,55.383,%,18.96,55.38,1018.58
259896,1,BME_PRESS,1018.584,hPa,18.96,55.38,1018.58
262239,1,MQ4_CH4,0.142,ppm,18.96,55.53,1018.58
262239,1,MQ136_H2S,0.504,ppm,18.96,55.53,1018.58
262239,1,MQ8_H2,1.601,ppm,18.96,55.53,1018.58
262239,1,MQ135_CO2,401.204,ppm,18.96,55.53,1018.58
262235,1,BME_TEMP,18.960,C,18.96,55.53,1018.58
262235,1,BME_HUM,55.527,%,18.96,55.53,1018.58
262235,1,BME_PRESS,1018.581,hPa,18.96,55.53,1018.58
264577,1,MQ4_CH4,0.129,ppm,18.96,55.77,1018.59
264577,1,MQ136_H2S,0.493,ppm,18.96,55.77,1018.59
264577,1,MQ8_H2,1.443,ppm,18.96,55.77,1018.59
264577,1,MQ135_CO2,401.162,ppm,18.96,55.77,1018.59
264572,1,BME_TEMP,18.960,C,18.96,55.77,1018.59
264572,1,BME_HUM,55.771,%,18.96,55.77,1018.59
264572,1,BME_PRESS,1018.594,hPa,18.96,55.77,1018.59
266915,1,MQ4_CH4,0.117,ppm,18.94,55.84,1018.59
266915,1,MQ136_H2S,0.481,ppm,18.94,55.84,1018.59
266915,1,MQ8_H2,1.300,ppm,18.94,55.84,1018.59
266915,1,MQ135_CO2,401.115,ppm,18.94,55.84,1018.59
266910,1,BME_TEMP,18.940,C,18.94,55.84,1018.59
266910,1,BME_HUM,55.836,%,18.94,55.84,1018.59
266910,1,BME_PRESS,1018.585,hPa,18.94,55.84,1018.59
269253,1,MQ4_CH4,0.106,ppm,18.94,55.85,1018.61
269253,1,MQ136_H2S,0.472,ppm,18.94,55.85,1018.61
269253,1,MQ8_H2,1.172,ppm,18.94,55.85,1018.61
269253,1,MQ135_CO2,401.094,ppm,18.94,55.85,1018.61
269248,1,BME_TEMP,18.940,C,18.94,55.85,1018.61
269248,1,BME_HUM,55.848,%,18.94,55.85,1018.61
269248,1,BME_PRESS,1018.605,hPa,18.94,55.85,1018.61
271591,1,MQ4_CH4,0.096,ppm,18.94,55.84,1018.58
271591,1,MQ136_H2S,0.461,ppm,18.94,55.84,1018.58
271591,1,MQ8_H2,1.057,ppm,18.94,55.84,1018.58
271591,1,MQ135_CO2,401.054,ppm,18.94,55.84,1018.58
271586,1,BME_TEMP,18.940,C,18.94,55.84,1018.58
271586,1,BME_HUM,55.837,%,18.94,55.84,1018.58
271586,1,BME_PRESS,1018.579,hPa,18.94,55.84,1018.58
273929,1,MQ4_CH4,0.087,ppm,18.93,55.78,1018.52
273929,1,MQ136_H2S,0.448,ppm,18.93,55.78,1018.52
273929,1,MQ8_H2,0.953,ppm,18.93,55.78,1018.52
273929,1,MQ135_CO2,400.986,ppm,18.93,55.78,1018.52
273924,1,BME_TEMP,18.930,C,18.93,55.78,1018.52
273924,1,BME_HUM,55.779,%,18.93,55.78,1018.52
273924,1,BME_PRESS,1018.520,hPa,18.93,55.78,1018.52
276267,1,MQ4_CH4,0.080,ppm,18.93,55.75,1018.54
276267,1,MQ136_H2S,0.446,ppm,18.93,55.75,1018.54
276267,1,MQ8_H2,0.860,ppm,18.93,55.75,1018.54
276267,1,MQ135_CO2,401.043,ppm,18.93,55.75,1018.54
276262,1,BME_TEMP,18.930,C,18.93,55.75,1018.54
276262,1,BME_HUM,55.745,%,18.93,55.75,1018.54
276262,1,BME_PRESS,1018.542,hPa,18.93,55.75,1018.54
278604,1,MQ4_CH4,0.072,ppm,18.93,55.76,1018.57
278604,1,MQ136_H2S,0.439,ppm,18.93,55.76,1018.57
278604,1,MQ8_H2,0.776,ppm,18.93,55.76,1018.57
278604,1,MQ135_CO2,400.997,ppm,18.93,55.76,1018.57
278600,1,BME_TEMP,18.930,C,18.93,55.76,1018.57
278600,1,BME_HUM,55.757,%,18.93,55.76,1018.57
278600,1,BME_PRESS,1018.567,hPa,18.93,55.76,1018.57
